game,2018,4,20180930,201809300rai,cle,"Cleveland Browns",42,rai,"Oakland Raiders",45
player,201809300rai,cle,JohnDu00,rush_broken_tackles_per_rush,,,,,,
player,201809300rai,rai,LyncMa00,rush_att,20,,,,,
player,201809300rai,rai,LyncMa00,rush_yds,130,,,,,
player,201809300rai,rai,LyncMa00,rush_first_down,5,,,,,
player,201809300rai,rai,LyncMa00,rush_yds_before_contact,58,,,,,
player,201809300rai,rai,LyncMa00,rush_yds_bc_per_rush,2.9,,,,,
player,201809300rai,rai,LyncMa00,rush_yac,72,,,,,
player,201809300rai,rai,LyncMa00,rush_yac_per_rush,3.6,,,,,
player,201809300rai,rai,LyncMa00,rush_broken_tackles,2,,,,,
player,201809300rai,rai,LyncMa00,rush_broken_tackles_per_rush,10.0,,,,,
player,201809300rai,rai,MartDo00,rush_att,5,,,,,
player,201809300rai,rai,MartDo00,rush_yds,11,,,,,
player,201809300rai,rai,MartDo00,rush_first_down,,,,,,
player,201809300rai,rai,MartDo00,rush_yds_before_contact,3,,,,,
player,201809300rai,rai,MartDo00,rush_yds_bc_per_rush,0.6,,,,,
player,201809300rai,rai,MartDo00,rush_yac,8,,,,,
player,201809300rai,rai,MartDo00,rush_yac_per_rush,1.6,,,,,
player,201809300rai,rai,MartDo00,rush_broken_tackles,0,,,,,
player,201809300rai,rai,MartDo00,rush_broken_tackles_per_rush,,,,,,
player,201809300rai,rai,CarrDe02,rush_att,2,,,,,
player,201809300rai,rai,CarrDe02,rush_yds,1,,,,,
player,201809300rai,rai,CarrDe02,rush_first_down,1,,,,,
player,201809300rai,rai,CarrDe02,rush_yds_before_contact,0,,,,,
player,201809300rai,rai,CarrDe02,rush_yds_bc_per_rush,0.0,,,,,
player,201809300rai,rai,CarrDe02,rush_yac,1,,,,,
player,201809300rai,rai,CarrDe02,rush_yac_per_rush,0.5,,,,,
player,201809300rai,rai,CarrDe02,rush_broken_tackles,0,,,,,
player,201809300rai,rai,CarrDe02,rush_broken_tackles_per_rush,,,,,,
player,201809300rai,rai,HarrDw00,rush_att,1,,,,,
player,201809300rai,rai,HarrDw00,rush_yds,-1,,,,,
player,201809300rai,rai,HarrDw00,rush_first_down,,,,,,
player,201809300rai,rai,HarrDw00,rush_yds_before_contact,-4,,,,,
player,201809300rai,rai,HarrDw00,rush_yds_bc_per_rush,-4.0,,,,,
player,201809300rai,rai,HarrDw00,rush_yac,3,,,,,
player,201809300rai,rai,HarrDw00,rush_yac_per_rush,3.0,,,,,
player,201809300rai,rai,HarrDw00,rush_broken_tackles,0,,,,,
player,201809300rai,rai,HarrDw00,rush_broken_tackles_per_rush,,,,,,
player,201809300rai,rai,RichJa01,rush_att,1,,,,,
player,201809300rai,rai,RichJa01,rush_yds,-2,,,,,
player,201809300rai,rai,RichJa01,rush_first_down,0,,,,,
player,201809300rai,rai,RichJa01,rush_yds_before_contact,-2,,,,,
player,201809300rai,rai,RichJa01,rush_yds_bc_per_rush,-2.0,,,,,
player,201809300rai,rai,RichJa01,rush_yac,0,,,,,
player,201809300rai,rai,RichJa01,rush_yac_per_rush,0.0,,,,,
player,201809300rai,rai,RichJa01,rush_broken_tackles,0,,,,,
player,201809300rai,rai,RichJa01,rush_broken_tackles_per_rush,,,,,,
player,201809300rai,cle,NjokDa00,targets,7,,,,,
player,201809300rai,cle,NjokDa00,rec,5,,,,,
player,201809300rai,cle,NjokDa00,rec_yds,52,,,,,
player,201809300rai,cle,NjokDa00,rec_first_down,2,,,,,
player,201809300rai,cle,NjokDa00,rec_air_yds,24,,,,,
player,201809300rai,cle,NjokDa00,rec_air_yds_per_rec,4.8,,,,,
player,201809300rai,cle,NjokDa00,rec_yac,28,,,,,
player,201809300rai,cle,NjokDa00,rec_yac_per_rec,5.6,,,,,
player,201809300rai,cle,NjokDa00,rec_broken_tackles,0,,,,,
player,201809300rai,cle,NjokDa00,rec_broken_tackles_per_rec,,,,,,
player,201809300rai,cle,NjokDa00,rec_drops,1,,,,,
player,201809300rai,cle,NjokDa00,rec_drop_pct,14.3,,,,,
player,201809300rai,cle,JohnDu00,targets,6,,,,,
player,201809300rai,cle,JohnDu00,rec,4,,,,,
player,201809300rai,cle,JohnDu00,rec_yds,45,,,,,
player,201809300rai,cle,JohnDu00,rec_first_down,3,,,,,
player,201809300rai,cle,JohnDu00,rec_air_yds,24,,,,,
player,201809300rai,cle,JohnDu00,rec_air_yds_per_rec,6.0,,,,,
player,201809300rai,cle,JohnDu00,rec_yac,21,,,,,
player,201809300rai,cle,JohnDu00,rec_yac_per_rec,5.3,,,,,
player,201809300rai,cle,JohnDu00,rec_broken_tackles,0,,,,,
player,201809300rai,cle,JohnDu00,rec_broken_tackles_per_rec,,,,,,
player,201809300rai,cle,JohnDu00,rec_drops,1,,,,,
player,201809300rai,cle,JohnDu00,rec_drop_pct,16.7,,,,,
player,201809300rai,cle,LandJa00,targets,10,,,,,
player,201809300rai,cle,LandJa00,rec,4,,,,,
player,201809300rai,cle,LandJa00,rec_yds,34,,,,,
player,201809300rai,cle,LandJa00,rec_first_down,3,,,,,
player,201809300rai,cle,LandJa00,rec_air_yds,11,,,,,
player,201809300rai,cle,LandJa00,rec_air_yds_per_rec,2.8,,,,,
player,201809300rai,cle,LandJa00,rec_yac,23,,,,,
player,201809300rai,cle,LandJa00,rec_yac_per_rec,5.8,,,,,
player,201809300rai,cle,LandJa00,rec_broken_tackles,0,,,,,
player,201809300rai,cle,LandJa00,rec_broken_tackles_per_rec,,,,,,
player,201809300rai,cle,LandJa00,rec_drops,1,,,,,
player,201809300rai,cle,LandJa00,rec_drop_pct,10.0,,,,,
player,201809300rai,cle,HiggRa00,targets,5,,,,,
player,201809300rai,cle,HiggRa00,rec,4,,,,,
player,201809300rai,cle,HiggRa00,rec_yds,61,,,,,
player,201809300rai,cle,HiggRa00,rec_first_down,3,,,,,
player,201809300rai,cle,HiggRa00,rec_air_yds,53,,,,,
player,201809300rai,cle,HiggRa00,rec_air_yds_per_rec,13.3,,,,,
player,201809300rai,cle,HiggRa00,rec_yac,8,,,,,
player,201809300rai,cle,HiggRa00,rec_yac_per_rec,2.0,,,,,
player,201809300rai,cle,HiggRa00,rec_broken_tackles,0,,,,,
player,201809300rai,cle,HiggRa00,rec_broken_tackles_per_rec,,,,,,
player,201809300rai,cle,HiggRa00,rec_drops,1,,,,,
player,201809300rai,cle,HiggRa00,rec_drop_pct,20.0,,,,,
player,201809300rai,cle,CallAn00,targets,9,,,,,
player,201809300rai,cle,CallAn00,rec,3,,,,,
player,201809300rai,cle,CallAn00,rec_yds,54,,,,,
player,201809300rai,cle,CallAn00,rec_first_down,1,,,,,
player,201809300rai,cle,CallAn00,rec_air_yds,12,,,,,
player,201809300rai,cle,CallAn00,rec_air_yds_per_rec,4.0,,,,,
player,201809300rai,cle,CallAn00,rec_yac,42,,,,,
player,201809300rai,cle,CallAn00,rec_yac_per_rec,14.0,,,,,
player,201809300rai,cle,CallAn00,rec_broken_tackles,0,,,,,
player,201809300rai,cle,CallAn00,rec_broken_tackles_per_rec,,,,,,
player,201809300rai,cle,CallAn00,rec_drops,1,,,,,
player,201809300rai,cle,CallAn00,rec_drop_pct,11.1,,,,,
player,201809300rai,cle,FellDa01,targets,2,,,,,
player,201809300rai,cle,FellDa01,rec,1,,,,,
player,201809300rai,cle,FellDa01,rec_yds,49,,,,,
player,201809300rai,cle,FellDa01,rec_first_down,1,,,,,
player,201809300rai,cle,FellDa01,rec_air_yds,26,,,,,
player,201809300rai,cle,FellDa01,rec_air_yds_per_rec,26.0,,,,,
player,201809300rai,cle,FellDa01,rec_yac,23,,,,,
player,201809300rai,cle,FellDa01,rec_yac_per_rec,23.0,,,,,
player,201809300rai,cle,FellDa01,rec_broken_tackles,0,,,,,
player,201809300rai,cle,FellDa01,rec_broken_tackles_per_rec,,,,,,
player,201809300rai,cle,FellDa01,rec_drops,0,,,,,
player,201809300rai,cle,FellDa01,rec_drop_pct,0.0,,,,,
player,201809300rai,cle,HydeCa00,targets,1,,,,,
player,201809300rai,cle,HydeCa00,rec,0,,,,,
player,201809300rai,cle,HydeCa00,rec_yds,0,,,,,
player,201809300rai,cle,HydeCa00,rec_first_down,0,,,,,
player,201809300rai,cle,HydeCa00,rec_air_yds,0,,,,,
player,201809300rai,cle,HydeCa00,rec_air_yds_per_rec,,,,,,
player,201809300rai,cle,HydeCa00,rec_yac,0,,,,,
player,201809300rai,cle,HydeCa00,rec_yac_per_rec,,,,,,
player,201809300rai,cle,HydeCa00,rec_broken_tackles,0,,,,,
player,201809300rai,cle,HydeCa00,rec_broken_tackles_per_rec,,,,,,
player,201809300rai,cle,HydeCa00,rec_drops,0,,,,,
player,201809300rai,cle,HydeCa00,rec_drop_pct,0.0,,,,,
player,201809300rai,cle,CharOr00,targets,1,,,,,
player,201809300rai,cle,CharOr00,rec,0,,,,,
player,201809300rai,cle,CharOr00,rec_yds,0,,,,,
player,201809300rai,cle,CharOr00,rec_first_down,,,,,,
player,201809300rai,cle,CharOr00,rec_air_yds,0,,,,,
player,201809300rai,cle,CharOr00,rec_air_yds_per_rec,,,,,,
player,201809300rai,cle,CharOr00,rec_yac,0,,,,,
player,201809300rai,cle,CharOr00,rec_yac_per_rec,,,,,,
player,201809300rai,cle,CharOr00,rec_broken_tackles,0,,,,,
player,201809300rai,cle,CharOr00,rec_broken_tackles_per_rec,,,,,,
player,201809300rai,cle,CharOr00,rec_drops,0,,,,,
player,201809300rai,cle,CharOr00,rec_drop_pct,0.0,,,,,
player,201809300rai,rai,CoopAm00,targets,11,,,,,
player,201809300rai,rai,CoopAm00,rec,8,,,,,
player,201809300rai,rai,CoopAm00,rec_yds,128,,,,,
player,201809300rai,rai,CoopAm00,rec_first_down,6,,,,,
player,201809300rai,rai,CoopAm00,rec_air_yds,85,,,,,
player,201809300rai,rai,CoopAm00,rec_air_yds_per_rec,10.6,,,,,
player,201809300rai,rai,CoopAm00,rec_yac,43,,,,,
player,201809300rai,rai,CoopAm00,rec_yac_per_rec,5.4,,,,,
player,201809300rai,rai,CoopAm00,rec_broken_tackles,0,,,,,
player,201809300rai,rai,CoopAm00,rec_broken_tackles_per_rec,,,,,,
player,201809300rai,rai,CoopAm00,rec_drops,0,,,,,
player,201809300rai,rai,CoopAm00,rec_drop_pct,0.0,,,,,
player,201809300rai,rai,CookJa02,targets,13,,,,,
player,201809300rai,rai,CookJa02,rec,8,,,,,
player,201809300rai,rai,CookJa02,rec_yds,110,,,,,
player,201809300rai,rai,CookJa02,rec_first_down,6,,,,,
player,201809300rai,rai,CookJa02,rec_air_yds,80,,,,,
player,201809300rai,rai,CookJa02,rec_air_yds_per_rec,10.0,,,,,
player,201809300rai,rai,CookJa02,rec_yac,30,,,,,
player,201809300rai,rai,CookJa02,rec_yac_per_rec,3.8,,,,,
player,201809300rai,rai,CookJa02,rec_broken_tackles,0,,,,,
player,201809300rai,rai,CookJa02,rec_broken_tackles_per_rec,,,,,,
player,201809300rai,rai,CookJa02,rec_drops,3,,,,,
player,201809300rai,rai,CookJa02,rec_drop_pct,23.1,,,,,
player,201809300rai,rai,NelsJo00,targets,8,,,,,
player,201809300rai,rai,NelsJo00,rec,5,,,,,
player,201809300rai,rai,NelsJo00,rec_yds,48,,,,,
player,201809300rai,rai,NelsJo00,rec_first_down,2,,,,,
player,201809300rai,rai,NelsJo00,rec_air_yds,37,,,,,
player,201809300rai,rai,NelsJo00,rec_air_yds_per_rec,7.4,,,,,
player,201809300rai,rai,NelsJo00,rec_yac,11,,,,,
player,201809300rai,rai,NelsJo00,rec_yac_per_rec,2.2,,,,,
player,201809300rai,rai,NelsJo00,rec_broken_tackles,0,,,,,
player,201809300rai,rai,NelsJo00,rec_broken_tackles_per_rec,,,,,,
player,201809300rai,rai,NelsJo00,rec_drops,0,,,,,
player,201809300rai,rai,NelsJo00,rec_drop_pct,0.0,,,,,
player,201809300rai,rai,RichJa01,targets,5,,,,,
player,201809300rai,rai,RichJa01,rec,3,,,,,
player,201809300rai,rai,RichJa01,rec_yds,38,,,,,
player,201809300rai,rai,RichJa01,rec_first_down,2,,,,,
player,201809300rai,rai,RichJa01,rec_air_yds,1,,,,,
player,201809300rai,rai,RichJa01,rec_air_yds_per_rec,0.3,,,,,
player,201809300rai,rai,RichJa01,rec_yac,37,,,,,
player,201809300rai,rai,RichJa01,rec_yac_per_rec,12.3,,,,,
player,201809300rai,rai,RichJa01,rec_broken_tackles,0,,,,,
player,201809300rai,rai,RichJa01,rec_broken_tackles_per_rec,,,,,,
player,201809300rai,rai,RichJa01,rec_drops,0,,,,,
player,201809300rai,rai,RichJa01,rec_drop_pct,0.0,,,,,
player,201809300rai,rai,LyncMa00,targets,5,,,,,
player,201809300rai,rai,LyncMa00,rec,3,,,,,
player,201809300rai,rai,LyncMa00,rec_yds,27,,,,,
player,201809300rai,rai,LyncMa00,rec_first_down,1,,,,,
player,201809300rai,rai,LyncMa00,rec_air_yds,1,,,,,
player,201809300rai,rai,LyncMa00,rec_air_yds_per_rec,0.3,,,,,
player,201809300rai,rai,LyncMa00,rec_yac,26,,,,,
player,201809300rai,rai,LyncMa00,rec_yac_per_rec,8.7,,,,,
player,201809300rai,rai,LyncMa00,rec_broken_tackles,0,,,,,
player,201809300rai,rai,LyncMa00,rec_broken_tackles_per_rec,,,,,,
player,201809300rai,rai,LyncMa00,rec_drops,2,,,,,
player,201809300rai,rai,LyncMa00,rec_drop_pct,40.0,,,,,
player,201809300rai,rai,BryaMa00,targets,7,,,,,
player,201809300rai,rai,BryaMa00,rec,3,,,,,
player,201809300rai,rai,BryaMa00,rec_yds,51,,,,,
player,201809300rai,rai,BryaMa00,rec_first_down,2,,,,,
player,201809300rai,rai,BryaMa00,rec_air_yds,28,,,,,
player,201809300rai,rai,BryaMa00,rec_air_yds_per_rec,9.3,,,,,
player,201809300rai,rai,BryaMa00,rec_yac,23,,,,,
player,201809300rai,rai,BryaMa00,rec_yac_per_rec,7.7,,,,,
player,201809300rai,rai,BryaMa00,rec_broken_tackles,0,,,,,
player,201809300rai,rai,BryaMa00,rec_broken_tackles_per_rec,,,,,,
player,201809300rai,rai,BryaMa00,rec_drops,2,,,,,
player,201809300rai,rai,BryaMa00,rec_drop_pct,28.6,,,,,
player,201809300rai,rai,SmitLe00,targets,4,,,,,
player,201809300rai,rai,SmitLe00,rec,3,,,,,
player,201809300rai,rai,SmitLe00,rec_yds,23,,,,,
player,201809300rai,rai,SmitLe00,rec_first_down,1,,,,,
player,201809300rai,rai,SmitLe00,rec_air_yds,3,,,,,
player,201809300rai,rai,SmitLe00,rec_air_yds_per_rec,1.0,,,,,
player,201809300rai,rai,SmitLe00,rec_yac,20,,,,,
player,201809300rai,rai,SmitLe00,rec_yac_per_rec,6.7,,,,,
player,201809300rai,rai,SmitLe00,rec_broken_tackles,0,,,,,
player,201809300rai,rai,SmitLe00,rec_broken_tackles_per_rec,,,,,,
player,201809300rai,rai,SmitLe00,rec_drops,0,,,,,
player,201809300rai,rai,SmitLe00,rec_drop_pct,0.0,,,,,
player,201809300rai,rai,RobeSe00,targets,3,,,,,
player,201809300rai,rai,RobeSe00,rec,2,,,,,
player,201809300rai,rai,RobeSe00,rec_yds,12,,,,,
player,201809300rai,rai,RobeSe00,rec_first_down,,,,,,
player,201809300rai,rai,RobeSe00,rec_air_yds,8,,,,,
player,201809300rai,rai,RobeSe00,rec_air_yds_per_rec,4.0,,,,,
player,201809300rai,rai,RobeSe00,rec_yac,4,,,,,
player,201809300rai,rai,RobeSe00,rec_yac_per_rec,2.0,,,,,
player,201809300rai,rai,RobeSe00,rec_broken_tackles,0,,,,,
player,201809300rai,rai,RobeSe00,rec_broken_tackles_per_rec,,,,,,
player,201809300rai,rai,RobeSe00,rec_drops,1,,,,,
player,201809300rai,rai,RobeSe00,rec_drop_pct,33.3,,,,,
player,201809300rai,rai,JackGa00,pos,G,,,,,
player,201809300rai,rai,JackGa00,offense,92,,,,,
player,201809300rai,rai,JackGa00,off_pct,100%,,,,,
player,201809300rai,rai,JackGa00,defense,0,,,,,
player,201809300rai,rai,JackGa00,def_pct,0%,,,,,
player,201809300rai,rai,JackGa00,special_teams,9,,,,,
player,201809300rai,rai,JackGa00,st_pct,21%,,,,,
player,201809300rai,rai,MillKo00,pos,T,,,,,
player,201809300rai,rai,MillKo00,offense,92,,,,,
player,201809300rai,rai,MillKo00,off_pct,100%,,,,,
player,201809300rai,rai,MillKo00,defense,0,,,,,
player,201809300rai,rai,MillKo00,def_pct,0%,,,,,
player,201809300rai,rai,MillKo00,special_teams,9,,,,,
player,201809300rai,rai,MillKo00,st_pct,21%,,,,,
player,201809300rai,rai,HudsRo00,pos,C,,,,,
player,201809300rai,rai,HudsRo00,offense,92,,,,,
player,201809300rai,rai,HudsRo00,off_pct,100%,,,,,
player,201809300rai,rai,HudsRo00,defense,0,,,,,
player,201809300rai,rai,HudsRo00,def_pct,0%,,,,,
player,201809300rai,rai,HudsRo00,special_teams,2,,,,,
player,201809300rai,rai,HudsRo00,st_pct,5%,,,,,
player,201809300rai,rai,CarrDe02,pos,QB,,,,,
player,201809300rai,rai,CarrDe02,offense,92,,,,,
player,201809300rai,rai,CarrDe02,off_pct,100%,,,,,
player,201809300rai,rai,CarrDe02,defense,0,,,,,
player,201809300rai,rai,CarrDe02,def_pct,0%,,,,,
player,201809300rai,rai,CarrDe02,special_teams,0,,,,,
player,201809300rai,rai,CarrDe02,st_pct,0%,,,,,
player,201809300rai,rai,OsemKe00,pos,G,,,,,
player,201809300rai,rai,OsemKe00,offense,84,,,,,
player,201809300rai,rai,OsemKe00,off_pct,91%,,,,,
player,201809300rai,rai,OsemKe00,defense,0,,,,,
player,201809300rai,rai,OsemKe00,def_pct,0%,,,,,
player,201809300rai,rai,OsemKe00,special_teams,7,,,,,
player,201809300rai,rai,OsemKe00,st_pct,16%,,,,,
player,201809300rai,rai,NelsJo00,pos,WR,,,,,
player,201809300rai,rai,NelsJo00,offense,80,,,,,
player,201809300rai,rai,NelsJo00,off_pct,87%,,,,,
player,201809300rai,rai,NelsJo00,defense,0,,,,,
player,201809300rai,rai,NelsJo00,def_pct,0%,,,,,
player,201809300rai,rai,NelsJo00,special_teams,0,,,,,
player,201809300rai,rai,NelsJo00,st_pct,0%,,,,,
player,201809300rai,rai,CoopAm00,pos,WR,,,,,
player,201809300rai,rai,CoopAm00,offense,80,,,,,
player,201809300rai,rai,CoopAm00,off_pct,87%,,,,,
player,201809300rai,rai,CoopAm00,defense,0,,,,,
player,201809300rai,rai,CoopAm00,def_pct,0%,,,,,
player,201809300rai,rai,CoopAm00,special_teams,0,,,,,
player,201809300rai,rai,CoopAm00,st_pct,0%,,,,,
player,201809300rai,rai,CookJa02,pos,TE,,,,,
player,201809300rai,rai,CookJa02,offense,76,,,,,
player,201809300rai,rai,CookJa02,off_pct,83%,,,,,
player,201809300rai,rai,CookJa02,defense,0,,,,,
player,201809300rai,rai,CookJa02,def_pct,0%,,,,,
player,201809300rai,rai,CookJa02,special_teams,0,,,,,
player,201809300rai,rai,CookJa02,st_pct,0%,,,,,
player,201809300rai,rai,ParkBr01,pos,T,,,,,
player,201809300rai,rai,ParkBr01,offense,57,,,,,
player,201809300rai,rai,ParkBr01,off_pct,62%,,,,,
player,201809300rai,rai,ParkBr01,defense,0,,,,,
player,201809300rai,rai,ParkBr01,def_pct,0%,,,,,
player,201809300rai,rai,ParkBr01,special_teams,9,,,,,
player,201809300rai,rai,ParkBr01,st_pct,21%,,,,,
player,201809300rai,rai,LyncMa00,pos,RB,,,,,
player,201809300rai,rai,LyncMa00,offense,50,,,,,
player,201809300rai,rai,LyncMa00,off_pct,54%,,,,,
player,201809300rai,rai,LyncMa00,defense,0,,,,,
player,201809300rai,rai,LyncMa00,def_pct,0%,,,,,
player,201809300rai,rai,LyncMa00,special_teams,0,,,,,
player,201809300rai,rai,LyncMa00,st_pct,0%,,,,,
player,201809300rai,rai,BryaMa00,pos,WR,,,,,
player,201809300rai,rai,BryaMa00,offense,40,,,,,
player,201809300rai,rai,BryaMa00,off_pct,43%,,,,,
player,201809300rai,rai,BryaMa00,defense,0,,,,,
player,201809300rai,rai,BryaMa00,def_pct,0%,,,,,
player,201809300rai,rai,BryaMa00,special_teams,0,,,,,
player,201809300rai,rai,BryaMa00,st_pct,0%,,,,,
player,201809300rai,rai,PennDo20,pos,T,,,,,
player,201809300rai,rai,PennDo20,offense,35,,,,,
player,201809300rai,rai,PennDo20,off_pct,38%,,,,,
player,201809300rai,rai,PennDo20,defense,0,,,,,
player,201809300rai,rai,PennDo20,def_pct,0%,,,,,
player,201809300rai,rai,PennDo20,special_teams,3,,,,,
player,201809300rai,rai,PennDo20,st_pct,7%,,,,,
player,201809300rai,rai,RichJa01,pos,RB,,,,,
player,201809300rai,rai,RichJa01,offense,34,,,,,
player,201809300rai,rai,RichJa01,off_pct,37%,,,,,
player,201809300rai,rai,RichJa01,defense,0,,,,,
player,201809300rai,rai,RichJa01,def_pct,0%,,,,,
player,201809300rai,rai,RichJa01,special_teams,8,,,,,
player,201809300rai,rai,RichJa01,st_pct,19%,,,,,
player,201809300rai,rai,SmitLe00,pos,TE,,,,,
player,201809300rai,rai,SmitLe00,offense,30,,,,,
player,201809300rai,rai,SmitLe00,off_pct,33%,,,,,
player,201809300rai,rai,SmitLe00,defense,0,,,,,
player,201809300rai,rai,SmitLe00,def_pct,0%,,,,,
player,201809300rai,rai,SmitLe00,special_teams,24,,,,,
player,201809300rai,rai,SmitLe00,st_pct,56%,,,,,
player,201809300rai,rai,RobeSe00,pos,WR,,,,,
player,201809300rai,rai,RobeSe00,offense,30,,,,,
player,201809300rai,rai,RobeSe00,off_pct,33%,,,,,
player,201809300rai,rai,RobeSe00,defense,0,,,,,
player,201809300rai,rai,RobeSe00,def_pct,0%,,,,,
player,201809300rai,rai,RobeSe00,special_teams,0,,,,,
player,201809300rai,rai,RobeSe00,st_pct,0%,,,,,
player,201809300rai,rai,CarrDe00,pos,TE,,,,,
player,201809300rai,rai,CarrDe00,offense,17,,,,,
player,201809300rai,rai,CarrDe00,off_pct,18%,,,,,
player,201809300rai,rai,CarrDe00,defense,0,,,,,
player,201809300rai,rai,CarrDe00,def_pct,0%,,,,,
player,201809300rai,rai,CarrDe00,special_teams,38,,,,,
player,201809300rai,rai,CarrDe00,st_pct,88%,,,,,
player,201809300rai,rai,SmitKe03,pos,FB,,,,,
player,201809300rai,rai,SmitKe03,offense,13,,,,,
player,201809300rai,rai,SmitKe03,off_pct,14%,,,,,
player,201809300rai,rai,SmitKe03,defense,0,,,,,
player,201809300rai,rai,SmitKe03,def_pct,0%,,,,,
player,201809300rai,rai,SmitKe03,special_teams,30,,,,,
player,201809300rai,rai,SmitKe03,st_pct,70%,,,,,
player,201809300rai,rai,FeliJo00,pos,G,,,,,
player,201809300rai,rai,FeliJo00,offense,8,,,,,
player,201809300rai,rai,FeliJo00,off_pct,9%,,,,,
player,201809300rai,rai,FeliJo00,defense,0,,,,,
player,201809300rai,rai,FeliJo00,def_pct,0%,,,,,
player,201809300rai,rai,FeliJo00,special_teams,18,,,,,
player,201809300rai,rai,FeliJo00,st_pct,42%,,,,,
player,201809300rai,rai,MartDo00,pos,RB,,,,,
player,201809300rai,rai,MartDo00,offense,6,,,,,
player,201809300rai,rai,MartDo00,off_pct,7%,,,,,
player,201809300rai,rai,MartDo00,defense,0,,,,,
player,201809300rai,rai,MartDo00,def_pct,0%,,,,,
player,201809300rai,rai,MartDo00,special_teams,0,,,,,
player,201809300rai,rai,MartDo00,st_pct,0%,,,,,
player,201809300rai,rai,HarrDw00,pos,WR,,,,,
player,201809300rai,rai,HarrDw00,offense,4,,,,,
player,201809300rai,rai,HarrDw00,off_pct,4%,,,,,
player,201809300rai,rai,HarrDw00,defense,0,,,,,
player,201809300rai,rai,HarrDw00,def_pct,0%,,,,,
player,201809300rai,rai,HarrDw00,special_teams,30,,,,,
player,201809300rai,rai,HarrDw00,st_pct,70%,,,,,
player,201809300rai,rai,WhitTa00,pos,LB,,,,,
player,201809300rai,rai,WhitTa00,offense,0,,,,,
player,201809300rai,rai,WhitTa00,off_pct,0%,,,,,
player,201809300rai,rai,WhitTa00,defense,81,,,,,
player,201809300rai,rai,WhitTa00,def_pct,100%,,,,,
player,201809300rai,rai,WhitTa00,special_teams,4,,,,,
player,201809300rai,rai,WhitTa00,st_pct,9%,,,,,
player,201809300rai,rai,MelvRa00,pos,CB,,,,,
player,201809300rai,rai,MelvRa00,offense,0,,,,,
player,201809300rai,rai,MelvRa00,off_pct,0%,,,,,
player,201809300rai,rai,MelvRa00,defense,71,,,,,
player,201809300rai,rai,MelvRa00,def_pct,88%,,,,,
player,201809300rai,rai,MelvRa00,special_teams,7,,,,,
player,201809300rai,rai,MelvRa00,st_pct,16%,,,,,
player,201809300rai,rai,GilcMa00,pos,FS,,,,,
player,201809300rai,rai,GilcMa00,offense,0,,,,,
player,201809300rai,rai,GilcMa00,off_pct,0%,,,,,
player,201809300rai,rai,GilcMa00,defense,67,,,,,
player,201809300rai,rai,GilcMa00,def_pct,83%,,,,,
player,201809300rai,rai,GilcMa00,special_teams,10,,,,,
player,201809300rai,rai,GilcMa00,st_pct,23%,,,,,
player,201809300rai,rai,LeexMa01,pos,LB,,,,,
player,201809300rai,rai,LeexMa01,offense,0,,,,,
player,201809300rai,rai,LeexMa01,off_pct,0%,,,,,
player,201809300rai,rai,LeexMa01,defense,64,,,,,
player,201809300rai,rai,LeexMa01,def_pct,79%,,,,,
player,201809300rai,rai,LeexMa01,special_teams,34,,,,,
player,201809300rai,rai,LeexMa01,st_pct,79%,,,,,
player,201809300rai,rai,HankJo00,pos,DT,,,,,
player,201809300rai,rai,HankJo00,offense,0,,,,,
player,201809300rai,rai,HankJo00,off_pct,0%,,,,,
player,201809300rai,rai,HankJo00,defense,56,,,,,
player,201809300rai,rai,HankJo00,def_pct,69%,,,,,
player,201809300rai,rai,HankJo00,special_teams,4,,,,,
player,201809300rai,rai,HankJo00,st_pct,9%,,,,,
player,201809300rai,rai,ConlGa00,pos,CB,,,,,
player,201809300rai,rai,ConlGa00,offense,0,,,,,
player,201809300rai,rai,ConlGa00,off_pct,0%,,,,,
player,201809300rai,rai,ConlGa00,defense,55,,,,,
player,201809300rai,rai,ConlGa00,def_pct,68%,,,,,
player,201809300rai,rai,ConlGa00,special_teams,4,,,,,
player,201809300rai,rai,ConlGa00,st_pct,9%,,,,,
player,201809300rai,rai,NelsRe99,pos,FS,,,,,
player,201809300rai,rai,NelsRe99,offense,0,,,,,
player,201809300rai,rai,NelsRe99,off_pct,0%,,,,,
player,201809300rai,rai,NelsRe99,defense,54,,,,,
player,201809300rai,rai,NelsRe99,def_pct,67%,,,,,
player,201809300rai,rai,NelsRe99,special_teams,9,,,,,
player,201809300rai,rai,NelsRe99,st_pct,21%,,,,,
player,201809300rai,rai,RuckFr99,pos,DE,,,,,
player,201809300rai,rai,RuckFr99,offense,0,,,,,
player,201809300rai,rai,RuckFr99,off_pct,0%,,,,,
player,201809300rai,rai,RuckFr99,defense,52,,,,,
player,201809300rai,rai,RuckFr99,def_pct,64%,,,,,
player,201809300rai,rai,RuckFr99,special_teams,6,,,,,
player,201809300rai,rai,RuckFr99,st_pct,14%,,,,,
player,201809300rai,rai,KeyxAr00,pos,DE,,,,,
player,201809300rai,rai,KeyxAr00,offense,0,,,,,
player,201809300rai,rai,KeyxAr00,off_pct,0%,,,,,
player,201809300rai,rai,KeyxAr00,defense,49,,,,,
player,201809300rai,rai,KeyxAr00,def_pct,60%,,,,,
player,201809300rai,rai,KeyxAr00,special_teams,4,,,,,
player,201809300rai,rai,KeyxAr00,st_pct,9%,,,,,
player,201809300rai,rai,HursMa00,pos,DT,,,,,
